path_id,seed,hit_power_s,j_at_hit_power,hit_linear_s,j_at_hit_linear
1362,734921,0.2545,57.80767283599216,0.7705,29.45419159410191
1363,734921,0.856,643.904473474625,0.6215,101.68577964375883
1364,734921,0.836,3843.923540657687,0.749,204.89758466492705
1365,734921,0.7065,376.5024407093669,0.927,19.47608207969204
1366,734921,0.707,714.4824770062764,0.3805,22.69523966400881
1367,734921,1.0155,28989.62855717982,0.46,33.62205386485706
1368,734921,0.882,404.8175472481457,0.4225,191.3517605166898
1369,734921,0.8345,297.4737307788009,0.6125,23.058387722797363
1370,734921,0.355,22.06159377525079,0.399,10.723456250533278
1371,734921,0.6565,11.750497870735035,0.5720000000000001,31.357994512143343
1372,734921,0.3895,10.583996581725417,0.6025,112.62483685620327
1373,734921,0.589,1453.6615289277076,0.592,228.29997216018296
1374,734921,0.491,204.58227952753649,1.0195,1234.9915476542037
1375,734921,2.023,257891.75475928353,0.731,825.1510786857569
1376,734921,0.7215,1026.6074926271194,0.7195,39.45789946275679
1377,734921,0.4885,327.23250596143595,0.315,72.63576581520137
1378,734921,0.4955,440.43180744291226,0.5565,65.58348691349053
1379,734921,0.5295,440.34961194238446,0.317,69.7014160192213
1380,734921,0.3845,220.7376293548774,0.2605,41.92542510300339
1381,734921,0.2,12.546247708123447,0.4615,32.93618362377059
1382,734921,1.3465,96.71380977712465,0.5985,45.952587376125784
1383,734921,0.29,34.574628125171806,0.5690000000000001,84.49849225900094
1384,734921,0.4325,148.54384331882198,0.8695,609.836989792688
1385,734921,0.264,24.427055587768095,0.626,141.36317709183598
1386,734921,1.099,13967.464261546764,0.47150000000000003,181.9116541090446
1387,734921,0.548,87.910194884692,1.225,19628.970457880303
1388,734921,0.559,37.55464860637906,1.1885000000000001,702.8750803649066
1389,734921,0.312,412.5174777827373,0.706,46.59893506820302
1390,734921,0.5405,90.22102729513774,0.9400000000000001,85.56484980586454
1391,734921,0.8695,22581.941626123633,0.5765,124.30171575317084
1392,734921,0.7435,951.0351080030651,0.386,36.96493099301487
1393,734921,0.388,19.3017427040085,1.2695,10702.899827113004
1394,734921,0.5680000000000001,1124.2780468225267,1.093,141.0043847890912
1395,734921,0.645,77.88201118356548,0.6735,148.5827254290804
1396,734921,0.8935000000000001,5928.0758945547195,0.4815,31.266735391726932
1397,734921,0.6255000000000001,543.4225614467637,0.40700000000000003,6384.383929472081
1398,734921,0.989,1380.6356887871611,0.884,19812.285609773426
1399,734921,0.382,62.92258930332663,0.3695,139.16697479417715
1400,734921,0.2735,64.43222897209702,0.356,16.93476894175615
1401,734921,0.4675,64.3632555759958,0.524,961.2342792003413
1402,734921,0.806,479.4238089464619,0.41150000000000003,3044.393516380439
1403,734921,1.21,1419.0519599583356,0.3165,52.03318315833179
1404,734921,0.4355,8.418213725680445,1.0595,51.88653103290727
1405,734921,0.422,110.34399245112766,0.47450000000000003,9253.5776100287
1406,734921,0.743,2038.712322621149,0.3275,65.26986606624459
1407,734921,0.317,383.7794644764257,0.933,114.12880777042174
1408,734921,0.316,33.985959076225704,0.532,258.0671002361072
1409,734921,0.3015,99.7034932099984,0.7625000000000001,96.2917293345094
1410,734921,0.5465,102.68504582658713,0.559,1134.8199824473186
1411,734921,0.884,63.42183008108155,0.41300000000000003,373.4609259020882
1412,734921,0.562,377.43944892025394,1.0715000000000001,41.3656469236767
1413,734921,0.834,48.07885760038317,0.6445,137.19396871391692
1414,734921,0.8695,413.06120342576764,0.526,194.66086281004394
1415,734921,1.2885,6860.910419565557,0.378,83.88635563731627
1416,734921,0.925,3036.1198698172207,0.6930000000000001,79.8130849311615
1417,734921,0.3955,151.67241035396137,0.3145,34.60552808809835
1418,734921,0.7115,34.73560862869434,0.6990000000000001,42.32094513061905
1419,734921,0.4235,197.564820412619,0.295,34.29831889796739
1420,734921,0.535,732.1258405044092,0.3965,17.634579181659415
1421,734921,0.2955,64.25409358054155,1.7215,46.48255772087547
1422,734921,0.3215,32.568373626293535,0.4165,69.43648243052135
1423,734921,0.5175,43.837869003725444,0.4805,516.3322420928365
1424,734921,1.11,23615.108551565347,0.54,41.92865731966966
1425,734921,1.4815,358.1622498230601,0.9420000000000001,483.31958487795873
1426,734921,0.7595000000000001,290.48998567123147,0.7475,238.69154943730663
1427,734921,0.427,89.61483401028684,0.7675000000000001,311.7644271492328
1428,734921,0.35150000000000003,213.92884875029264,0.391,51.09210968493545
1429,734921,0.4865,19.60652299511215,0.7215,47.84306432900627
1430,734921,0.41550000000000004,112.02199109322444,0.434,34.0916558856917
1431,734921,0.327,23.16989675929702,0.445,64.04158370586752
1432,734921,0.4335,35.90609101106353,0.335,64.99702129564093
1433,734921,1.484,253.1349170667688,0.4665,33.050365166090465
1434,734921,0.47050000000000003,30.91744657523487,0.47250000000000003,12.176955512035873
1435,734921,0.3195,35.84119830379845,0.418,517.7827777491301
1436,734921,0.971,19968.352221530484,0.307,50.774595920453095
1437,734921,1.984,3742.656837111455,0.5335,65.19506624638565
1438,734921,1.842,26615.04250024923,0.765,14737.645293776344
1439,734921,0.307,33.786872227659735,0.9705,15227.380215842066
1440,734921,0.323,8.62157811800388,0.622,92.43959322488621
1441,734921,0.365,12.467731628299726,0.33,19.961462341644243
1442,734921,0.294,17.817365888431542,1.2305,437.0783971086734
1443,734921,0.9500000000000001,132.4491123312506,1.0655000000000001,806.9204951995667
1444,734921,0.636,672.9034204336385,0.638,388.44096474827404
1445,734921,0.9400000000000001,531.31360591573,0.6815,51.81393618434227
1446,734921,0.4805,139.65998567181836,0.4225,571.5521446965657
1447,734921,0.5115000000000001,102.92180013661374,0.999,127.70585451700218
1448,734921,1.869,4572.46663423314,0.371,7.966212586617421
1449,734921,0.5555,1382.8583513928531,0.5135,151.72521519369798
1450,734921,0.456,15.429537950424905,0.6465,355.80317359968143
1451,734921,0.8735,40.27932474886908,0.41200000000000003,18.393097243422684
1452,734921,0.6900000000000001,1092.1560223794397,0.684,100.72363925730022
1453,734921,0.47400000000000003,12.825550488842394,0.624,743.3932504624079
1454,734921,0.47300000000000003,52.444710983517,0.4435,34.06575529130451
1455,734921,1.5785,1979.8481285478892,0.6645,696.9189828881688
1456,734921,0.422,22.07617896766696,0.6455,84.21781002980221
1457,734921,0.9005,60.59282429275325,0.8105,355.6588327704644
1458,734921,0.457,81.23115709824707,0.716,1206.6022264576131
1459,734921,0.637,39.72703030873239,0.275,35.11972514393438
1460,734921,0.289,19.594739506341412,1.0135,2435437.8794559375
1461,734921,0.3785,35.6835770076368,0.5015000000000001,520.057929299283
1462,734921,0.577,51.69759421113315,0.417,14.74528271533869
1463,734921,0.505,14.668854684070833,1.6575,10131.118375440827
1464,734921,0.71,941.3266091534138,1.2675,140.9220444896804
1465,734921,0.9540000000000001,10355.853584084743,0.5975,36446.44995882528
1466,734921,1.335,21219.64473361578,0.835,7453.207239508433
1467,734921,0.3225,37.22852487027193,0.4265,45.0165766848945
1468,734921,0.52,151.27694762227287,0.4435,17.51039429203547
1469,734921,0.769,19.30412173948668,0.5895,314.97590953897554
1470,734921,0.5435,228.99204688102938,0.7010000000000001,293.64483508599744
1471,734921,1.3125,2945.362091192294,0.485,110.10998767235274
1472,734921,1.147,120.61874629205691,0.34550000000000003,642.6079170409989
1473,734921,0.881,213352.02126578082,1.3375000000000001,680.1756297472325
1474,734921,1.1465,420.3329764158748,0.6255000000000001,9.186720846620467
1475,734921,0.6145,58.03755785024933,0.7545000000000001,619.8256806048956
1476,734921,0.549,191.8032588683407,0.387,54.518297788247736
1477,734921,0.2475,11.27963779409497,0.685,444.1493445015527
1478,734921,0.5315,47.31627506321508,0.2925,38.027969371125835
1479,734921,0.6515,3273.011905563997,0.4625,31.64399347396678
1480,734921,0.5295,98.57220885432989,0.2195,595.9919988762375
1481,734921,0.6715,99.62482103244466,0.6875,218.6548431161896
1482,734921,0.3765,18.330944981851466,0.5185,410.6607466801481
1483,734921,0.598,179.5216745671893,0.329,152.0551198214412
1484,734921,0.7275,605.8404811394629,0.5195,145.51505126482462
1485,734921,2.169,5190084.142611613,1.0150000000000001,194.59718970801507
1486,734921,0.202,16.968122813432085,0.652,371.22995302319487
1487,734921,0.3755,36.39035450445992,0.5785,234.36540598674432
1488,734921,0.3135,13.083315441526166,0.745,1615.0240403004568
1489,734921,2.234,139258.53158170366,1.006,257.1237716808263
1490,734921,0.9405,43.35169276073092,0.5760000000000001,132.50397761793596
1491,734921,0.796,392.2118347934821,0.5265,23.51192398709197
1492,734921,0.372,18.404078870207215,0.55,94.23903450130886
1493,734921,0.622,43.44256002668529,0.232,208.75489301263198
1494,734921,0.7245,4533.537354737885,0.5685,1475.8952584211245
1495,734921,0.1915,12.405911354738032,0.503,87.49178427239647
1496,734921,0.4245,189.91766068433358,0.3095,14.204153192222984
1497,734921,0.23600000000000002,71.28371317779921,0.5365,110.106245149632
1498,734921,0.5885,77.74706708419627,0.587,55.62969529033184
1499,734921,0.324,38.54455585018363,0.8365,387.0773255245365
1500,734921,0.9430000000000001,6226.140228093004,0.6955,380.2331390948216
1501,734921,0.8375,83.90288238110041,0.47950000000000004,46.12871356711114
1502,734921,0.295,61.92069300579457,1.1365,8217.509102377722
1503,734921,0.704,797.6586713662756,0.7095,307.03360443351335
1504,734921,0.37,334.5265207771058,0.5805,98.33309070813495
1505,734921,0.41100000000000003,67.13398943627283,0.28550000000000003,147.7541021551652
1506,734921,0.36,92.15327639313556,0.447,320.735245000649
1507,734921,1.2015,2153.8472895926307,0.6735,220.97113752369373
1508,734921,0.506,81.47073176988492,0.4415,3246.0428771425813
1509,734921,0.6875,366.99750491994166,0.5115000000000001,213.3759995498422
1510,734921,0.491,58.95508758195084,0.316,408.2849592423554
1511,734921,0.37,164.79269768268932,0.7075,28.851617142200418
1512,734921,0.3435,79.82725530095175,0.8155,4322.140687081789
1513,734921,1.8345,448.751082819385,0.3395,52.14863749384461
1514,734921,0.453,71.80723475134825,0.4635,16120.488997745864
1515,734921,0.7855,281.89425771131897,1.385,2157.438611769113
1516,734921,1.035,1744.3228078601694,0.6455,7370.158011272419
1517,734921,0.858,289.7430418913781,0.342,125.0419032715825
1518,734921,0.41100000000000003,257.85593154975544,0.324,27.180195185935702
1519,734921,1.4060000000000001,64658.97686283782,0.3725,127.69213635520006
1520,734921,0.443,28.339283068285432,1.0,3779.5278993586276
1521,734921,0.451,51.33365160255373,0.585,13.449999296459213
1522,734921,0.4985,235.20025277678548,1.1400000000000001,50.706838489893926
1523,734921,1.6085,465.62136078170187,0.34700000000000003,223.75928564069864
1524,734921,0.34,43.41883518317553,0.4935,6.8506235205865185
1525,734921,0.527,36.24988976101049,1.19,764.5852190701952
1526,734921,1.108,81.99430033958603,0.47350000000000003,18.217609561638007
1527,734921,0.6365000000000001,122.70225385483297,0.8975,2902.6155866602985
1528,734921,0.35150000000000003,155.3201713189965,0.6155,260.2446065975671
1529,734921,0.527,585.5352472835021,0.6950000000000001,265.40379701006697
1530,734921,0.8605,2067.6789007054253,0.875,398.8505815130704
1531,734921,0.78,457.35000238097217,0.3825,42.84482237822806
1532,734921,0.535,88.95845793836607,0.253,57.828426544137464
1533,734921,1.351,636.6240545599442,0.421,1857.2975582923605
1534,734921,1.0845,277.0024833900898,1.6175,37835.63602579458
1535,734921,0.7055,510.9577054465743,0.3605,433.2898327854649
1536,734921,0.5815,1219.0297302430765,0.5375,137.95523199520142
1537,734921,0.6395000000000001,98832.23023591014,0.26,75.87099262718537
1538,734921,0.8645,116.63425037984733,0.5655,22.67478928811617
1539,734921,0.4595,22.90675030074336,0.666,832.5667774813448
1540,734921,0.6065,81.39242861471497,1.1495,195.1859201836524
1541,734921,0.2575,33.051405604640415,0.5595,113.88321229434456
1542,734921,0.7995,2655.171711623148,1.7985,53.14593519832066
1543,734921,0.2215,35.08704228018923,0.518,39.890043151806076
1544,734921,0.219,23.20213385238559,0.4975,62.25904765745339
1545,734921,0.464,20.91842003642424,0.6970000000000001,2184.9950219500306
1546,734921,0.5655,24.865760274625842,0.334,317.30816101387984
1547,734921,1.5595,6982.514210319509,0.834,1025.4782814475136
1548,734921,1.689,15837.968275318544,0.308,87.63759490729979
1549,734921,1.26,272.38354723394036,0.4185,77.22797033149959
1550,734921,0.2405,66.0484412925466,0.72,1552.6915047755083
1551,734921,0.217,71.02916972389202,0.8290000000000001,314.32577505588245
1552,734921,0.8635,763.0199706755326,1.012,9176665.233505568
1553,734921,0.28450000000000003,44.82304792706064,0.328,1518.2043678453585
1554,734921,0.7405,6038.599813639671,0.7725,426.7444265514452
1555,734921,0.5035000000000001,40.35295649073245,0.5585,389.23839989590283
1556,734921,0.6985,612.0318967793343,0.47150000000000003,100.50776313101466
1557,734921,0.482,26.404286945960177,0.296,18.02515675637786
1558,734921,0.4015,518.437007657691,0.7145,273.3982862105154
1559,734921,0.7275,679.4841467951471,0.34900000000000003,1012.9487364401778
1560,734921,0.7235,102.34133947909439,1.2375,245.24531773756704
1561,734921,0.8160000000000001,120.88253339487139,0.545,107.18096039874587
1562,734921,1.2585,298.10213538160485,0.5355,17.63701437560521
1563,734921,0.382,28.090592946989993,0.502,33.70864530865135
1564,734921,1.7995,16510.138038539983,0.335,10.944471859075273
1565,734921,0.9605,9990.15298045309,1.04,2437.926684143032
1566,734921,0.9095,322.3142595793988,1.18,1002.1535505181766
1567,734921,0.9145,1889.152314928349,0.4575,14.181217980544245
1568,734921,0.467,464.18850853714406,0.497,136.26530928516644
1569,734921,0.7465,744.3423603710177,0.28450000000000003,11.006379140262048
1570,734921,0.399,32.412494704680526,0.5305,99.17109929735756
1571,734921,0.28500000000000003,33.92192971383331,0.7695,734.1611543757379
1572,734921,0.984,1186.8748796018592,0.9895,2546.3289368564097
1573,734921,0.2515,66.26449872411271,1.26,2485.8046671687084
1574,734921,1.203,839.0367658557066,0.8455,4793.32078947861
1575,734921,,,0.7095,65.43347571232056
1576,734921,0.8985,2379.638006366874,0.4575,55.29447315467853
1577,734921,0.6615,95.21989455164413,0.577,28.195974532512317
1578,734921,0.597,353.48484336609283,0.8125,6143.251767936076
1579,734921,1.687,38897.21051055709,0.47900000000000004,932.1621635479125
1580,734921,1.579,663.9241964076801,0.5835,6791.7615323466
1581,734921,0.5245,842.0557514523838,1.024,1859.3661393703362
1582,734921,0.6535,163.83327547488736,1.292,175.57302192796823
1583,734921,0.6375000000000001,158.09527486470648,0.5165,23.1797160306131
1584,734921,0.386,25.13597739537641,0.3565,19.58595211640516
1585,734921,0.6235,57.491097424497454,0.369,4917.023257760132
1586,734921,0.843,317.3931771673328,0.6805,12.682402023639881
1587,734921,0.6925,3591.57783083039,0.482,24.503958406144083
1588,734921,0.6275000000000001,29.451005345785774,0.5045000000000001,14.047544684900835
1589,734921,1.746,42168.25506032087,0.7995,7936.111323566889
1590,734921,0.8845000000000001,358.58224609953936,0.8055,100.8028978075501
1591,734921,1.2795,17996.88180355884,0.6105,73.8988967017918
1592,734921,0.7025,168.09720359520236,0.6465,101.60647009745453
1593,734921,0.925,3636.1884517549133,0.5640000000000001,883.9513416145423
1594,734921,1.0155,91.4582399248284,0.6980000000000001,474.6568902205933
1595,734921,1.189,176792.65751050203,0.729,2331.040178794163
1596,734921,0.6175,339.4187851967645,0.34800000000000003,12.19061408254799
1597,734921,2.5925000000000002,136528.17005507395,0.148,78.5509710049307
1598,734921,0.373,26.48383627320754,0.47750000000000004,2582.201581549748
1599,734921,0.9105,13228.309265629734,0.644,601.4130935935881
1600,734921,0.191,54.34858840708038,0.8160000000000001,19.748963508449616
1601,734921,0.5305,749.2766795507902,0.5965,43.82041864562536
1602,734921,1.4015,2321.9865862087204,0.7175,1419.8470078516668
1603,734921,0.7305,272.26968833326185,0.835,3813.663161278615
1604,734921,0.8105,16046.406130885018,0.861,671.5508835586658
1605,734921,0.8165,211.37339604624069,0.522,48.93804482839056
1606,734921,0.536,260.7240571005582,0.7245,1575.4973747430051
1607,734921,0.227,13.783005888838746,0.6085,168.31672651116867
1608,734921,0.6685,278.64321103523366,0.4635,86.59905172606119
1609,734921,0.6095,1178.0393052240945,0.2425,10.044196770326238
1610,734921,0.401,114.09309893007513,0.4685,19.581657674908698
1611,734921,0.297,56.889206426910285,0.3865,337.443664444445
1612,734921,0.7015,346.08688601353606,0.605,522.3535107622371
1613,734921,0.627,132.1054310278008,1.161,781.0197407058956
1614,734921,0.343,43.67211186173569,0.668,990.6859764223627
1615,734921,0.5710000000000001,16.141620198651133,0.49,18.69290253502917
1616,734921,0.42,513.4908706108907,0.453,44.126119396569884
1617,734921,0.674,27.167786524183587,0.4545,944.5757323321625
1618,734921,0.495,138.93166827825706,0.6605,128.70013261203448
1619,734921,1.051,3526.2071048798052,0.159,11.097491518956287
1620,734921,0.745,183.68251613921012,0.5855,543.9570849656883
1621,734921,0.557,180.0370627124803,0.4475,196.21421105951765
1622,734921,0.20750000000000002,9.305039457238571,0.5875,333.9835319049111
1623,734921,0.607,314.1929460509744,0.8545,85.41770637968698
1624,734921,0.6675,536.9832081821181,0.85,1146.541264256799
1625,734921,0.6905,170.1498411040251,0.464,129.59335610885557
1626,734921,0.7105,69486.26967965456,1.0945,1393.3892249786743
1627,734921,0.7165,38.996056390679605,0.40800000000000003,159.74923658211063
1628,734921,0.427,32.599957498505674,0.525,548.8074758621364
1629,734921,2.8685,42992497.36294498,0.496,333.746624291156
1630,734921,0.234,62.04699560131535,0.5795,15.051978284534236
1631,734921,0.49,17.03013329841778,0.3655,189.4843332364839
1632,734921,0.979,125.44575445496,0.672,96.96589313584178
1633,734921,0.5415,165.30171444077098,0.6165,866.027926505278
1634,734921,0.7035,103.19129751019493,0.7985,168.2983567444065
1635,734921,0.3735,21.62364242640437,0.28150000000000003,112.75914597968925
1636,734921,0.3845,145.0067355425768,0.3925,60.004909650257844
1637,734921,0.583,1358.6875129490995,0.3625,1906.9418914732091
1638,734921,0.2575,319.9462356981242,0.1535,17.94508352483211
1639,734921,0.608,261.9615287820799,0.4905,23.04887877631605
1640,734921,0.8765000000000001,820.7598666058824,1.9905,188.91200833146354
1641,734921,0.432,174.2702532400122,0.41100000000000003,89.8451472302958
1642,734921,0.6455,130.71286281205275,0.7395,13308.679745798023
1643,734921,0.904,798.7904781980155,0.4035,227.8419631347602
1644,734921,2.382,140778.66111344934,0.586,7457.812774978265
1645,734921,1.0025,149.5782629924348,0.6165,102.34462376388935
1646,734921,0.996,164.3071453697076,0.8415,58.43865818241013
1647,734921,2.1395,1221.6953843052409,0.436,108.74343241098235
1648,734921,2.187,303776.54611090524,0.34400000000000003,21.318218420785275
1649,734921,0.32,15.947802065214535,0.5745,1560.951013238344
1650,734921,0.6970000000000001,1416.8028541907497,0.58,78.98940318703738
1651,734921,0.295,49.01546022899616,0.9125,2506.640839179791
1652,734921,0.7185,212.20980684811622,0.47000000000000003,18.98536455359234
1653,734921,1.25,211.23282667349247,0.577,10.82837714536025
1654,734921,0.5865,3219.6765122233496,0.394,68.79434780905913
1655,734921,0.28250000000000003,25.230327716652493,0.6295000000000001,55.606701266060234
1656,734921,0.8625,119.97356943115298,0.547,518.1427584789546
1657,734921,1.1225,89.62154687865305,0.543,118.05834157289489
1658,734921,0.6465,49.0896433456237,1.165,3635.3059069749393
1659,734921,0.462,194.59221790676142,0.387,67.05290289874289
1660,734921,0.261,37.6618913453472,0.7975,545.8630892211459
1661,734921,0.9,262.18715820013495,0.44,517.6747726819256
1662,734921,0.1215,18.265992195612508,0.2595,18.784249330897424
1663,734921,0.5935,150.94063169330028,0.8445,45.96548974626023
1664,734921,0.5065000000000001,212.73293405188628,0.652,21.861157215846895
1665,734921,2.1925,3840142.0516320122,0.391,93.96966765901273
1666,734921,0.7765,3052.0042728119424,0.5115000000000001,186.2045149137082
1667,734921,0.248,38.507577804749566,0.7175,543.9592276887632
1668,734921,0.3405,43.850943707311686,0.3025,5.455352409442882
1669,734921,0.514,19.28569012623452,0.2945,66.74759732991872
1670,734921,0.20600000000000002,39.09045349943664,1.313,7937.816866547757
1671,734921,1.122,25701.771515692264,0.429,18104.948579700475
1672,734921,0.4435,11.34717364260601,0.245,27.378492203000743
1673,734921,0.853,649.895872129231,0.20750000000000002,40.632767611867216
1674,734921,0.8240000000000001,1626.3017884527196,0.5455,612.0766742324764
1675,734921,0.623,451.65550673332996,0.321,11.378839524898337
1676,734921,0.6865,156.04703280749592,0.7355,22.3256781348974
1677,734921,0.8180000000000001,380.38524945420716,0.4375,416.396139241502
1678,734921,0.3075,31.198842734418147,0.6885,59483.18675982324
1679,734921,0.501,503.9614651166389,0.578,185.60689529016784
1680,734921,1.437,4954.75603409134,0.5045000000000001,29.24498372270621
1681,734921,0.7955,225.273119805792,0.604,943.7862373174885
1682,734921,0.614,138.6190014855572,0.3955,96.00210562226202
1683,734921,0.794,1173.2494089370352,0.363,30.005548893375927
1684,734921,0.2445,84.74348892308562,0.4815,3050.77107677329
1685,734921,1.623,841.7860338627466,0.304,67.09658001169582
1686,734921,0.5785,62.06362034497309,0.752,444.3058794549185
1687,734921,1.042,2067.538886302183,1.151,80.87652417180387
1688,734921,1.5075,116412.44094542607,0.607,31.64557531608123
1689,734921,0.489,251.93138074429885,1.2730000000000001,178.37685507575688
1690,734921,1.2,14712.62821931271,0.807,1528.4311908580712
1691,734921,1.1785,3378.501428081956,0.3135,21.50088114203734
1692,734921,1.6725,789707.0169127091,0.49,39.7516120080016
1693,734921,1.014,1450.7967973053433,0.4605,354.50218717010847
1694,734921,0.912,3464.049983682738,0.867,402.82993528921276
1695,734921,1.5070000000000001,100.6281801097738,0.5345,290.8161528482505
1696,734921,0.3395,30.613816452282055,0.886,360.26886839995035
1697,734921,0.7805,197.07817426366535,0.6960000000000001,213.46362798694224
1698,734921,1.768,39281.81763480561,0.2525,19.525596102218852
1699,734921,0.462,66.43227907699476,0.28350000000000003,16.323157687831884
1700,734921,0.1955,30.454455973529363,0.6325000000000001,37.86994688410109
1701,734921,0.719,173.5221324607007,0.495,196.72965281063054
1702,734921,1.292,238.85642961740564,0.704,6654.341490529414
1703,734921,1.0865,280.42636753059764,0.40650000000000003,15.469949218921366
1704,734921,1.383,1631.8966010364484,0.3595,45.87490317650563
1705,734921,1.0975,32573.22229101261,0.458,75.41007763527159
1706,734921,0.43,31.879241426398025,0.3245,29.44599773403058
1707,734921,1.4225,36788.56690433855,0.4585,17.833951624396004
1708,734921,0.804,3169.409903139172,0.4875,258.2871179470115
1709,734921,1.1715,74.61644868094227,0.6995,23.599813122427328
1710,734921,0.4165,65.47581574289238,0.489,99.96744113693076
1711,734921,0.7825,387.3542384342444,1.1345,73.51547421711463
1712,734921,0.87,456.3398710633375,0.2895,32.94006379399872
1713,734921,0.99,16227.75730972466,1.164,142.31056819213225
1714,734921,0.5710000000000001,97.36850863740769,0.29,32.72263318894594
1715,734921,0.4675,209.88524177758123,0.8245,84.54797688749235
1716,734921,0.8945000000000001,30.420018244744995,0.684,4174.587525299913
1717,734921,1.0795000000000001,1114.6112024211857,0.467,43.028586695089
1718,734921,0.4655,24.163368199140063,0.5925,196.84919045513203
1719,734921,0.2645,34.003736914562346,0.378,110.09450472300426
1720,734921,0.3775,255.9030891549848,0.8425,295.71107313538215
1721,734921,0.28600000000000003,62.54808910860837,0.5975,1249.9256800397968
1722,734921,1.0005,1470.7192539775112,0.313,35.34043739883085
1723,734921,0.527,46.05884968621547,0.7645000000000001,2498.605803731499
1724,734921,0.784,1114.640864612686,0.612,25.001210541396336
1725,734921,0.5205,363.92233985458955,1.058,137433.4272866566
1726,734921,0.294,181.00917216555612,0.5925,3216.9533883444574
1727,734921,0.793,36.28933848750667,0.611,387.48179743744674
1728,734921,1.1260000000000001,4363.857238642134,0.6875,17.55050362048635
1729,734921,0.23900000000000002,26.870341095396288,0.9510000000000001,4354.5146281264815
1730,734921,0.6305000000000001,154.70906904512455,0.187,12.811111836683434
1731,734921,0.742,160.0266099966137,0.3885,167.1130368165226
1732,734921,0.3895,52.72914065114539,0.7685,58.071082459432695
1733,734921,0.535,626.3546183184193,0.23,157.0634994640691
1734,734921,1.135,736.6624548756524,0.4365,53.521480032467736
1735,734921,2.3255,34999.11810425738,0.8230000000000001,44.98199162605582
1736,734921,0.3755,65.48193277596117,0.5095000000000001,1451.9517666145923
1737,734921,0.397,44.657963408484584,0.6785,147.9390664062389
1738,734921,0.4485,20.04817058183301,0.2165,38.16045333306909
1739,734921,0.7195,4895.259322943983,0.9325,821.6454392227585
1740,734921,1.0385,9440.069208586403,0.557,12.00331652818
1741,734921,0.447,75.41348193869214,0.1925,146.4287957158203
1742,734921,0.6575,59.32314216270122,0.678,88.64177938049936
1743,734921,0.8415,24.244168559431856,0.40850000000000003,23.86878013862672
1744,734921,0.382,53.39384940710654,0.2895,99.17374906328392
1745,734921,0.633,95.84851322834342,0.452,269.06135433851347
1746,734921,2.4775,91117.19793133972,0.3755,212.3272090062784
1747,734921,0.668,434.8500691628795,1.0875000000000001,135.66092851923938
1748,734921,0.768,234.75822481652804,0.419,499.9453690249261
1749,734921,0.27,26.864155983360078,0.8130000000000001,545.3901715445193
1750,734921,0.538,696.0790370556264,0.525,71.41129547749165
1751,734921,1.685,2968.311167909125,0.809,1077.8027435338347
1752,734921,0.5535,245.79113189788407,0.796,87.33896315084267
1753,734921,1.401,93083.16397524887,0.5085000000000001,59.77324834433386
1754,734921,0.812,2865.463110913714,0.3545,60.74335916104185
1755,734921,1.1705,652.6477883652788,0.578,80.99350826080673
1756,734921,0.4565,54.76148743494475,0.162,22.765649429577394
1757,734921,0.3265,396.984638267558,0.7025,18533.23434748306
1758,734921,0.34700000000000003,253.12830060761468,0.3275,56.83700663450593
1759,734921,0.3115,24.92467740894784,0.555,836.6317534818254
1760,734921,0.9255,761.3261652006864,0.339,17.172017346501704
1761,734921,0.7535000000000001,290.80192442348755,0.8395,1373.0792846405386
1762,734921,0.34450000000000003,14.467006226473602,0.303,27.31338335935685
1763,734921,0.4685,108.79832542931167,0.77,110.77491110092531
1764,734921,0.805,152.20932878110227,0.7635000000000001,325.43019668215493
1765,734921,0.7525000000000001,1239.6802371418526,0.663,458.26555353554846
1766,734921,0.774,770.5889690431613,1.3685,113.23777609731802
1767,734921,0.3265,27.314173251794145,0.6005,126.1169183585697
1768,734921,0.731,55.82507809041241,0.5835,1258.34802656466
1769,734921,1.911,3666.2279361184465,1.143,61.44055091039326
1770,734921,0.328,294.003193674002,0.496,755.2720744642821
1771,734921,2.1305,467526.1766362333,1.272,7054.2588433308665
1772,734921,0.3145,81.89675643313235,0.3945,13.59797210276049
1773,734921,0.892,2879.7002840872956,0.277,19.17416773456901
1774,734921,0.465,1525.2954941855617,0.5585,81.99080284602633
1775,734921,0.3025,34.54736714174061,0.732,72.62110600938055
1776,734921,0.3415,30.226718742251688,0.5995,93.1142717357428
1777,734921,0.1655,5.087582167454144,0.5915,144.81772221356067
1778,734921,0.34950000000000003,29.925016771672702,0.3995,91.99387413952435
1779,734921,0.834,110.1716875891237,0.2015,7.418651323626552
1780,734921,1.838,112756.73192191876,0.5615,12.460792476278934
1781,734921,0.8245,156.14726618008868,1.147,86229.75193518582
1782,734921,0.1835,21.3337913963464,0.749,489.24234211296874
1783,734921,1.145,13948.63124976567,0.594,117.6039077143592
1784,734921,0.2465,9.354861289185099,0.4515,11.191808536565947
1785,734921,0.423,34.89360210233217,0.3235,38.03671308098105
1786,734921,0.7575000000000001,447.3077238004795,0.627,12314.902029936793
1787,734921,0.776,470.97488971542185,0.5645,124.73272809809545
1788,734921,0.4405,63.51359567103759,0.4595,43.73681372685714
1789,734921,0.668,313.13972749442786,0.3265,37.917831067906405
1790,734921,0.301,163.73381108008425,0.649,47.30721921218227
1791,734921,0.435,54.858842576866756,0.4975,453.57065002226915
1792,734921,0.218,27.2781355572142,0.502,220.8140012510891
