path_id,seed,rho,pin_gain,hit_s
2245,734921,1.0,3.0,0.7985
2246,734921,1.0,3.0,0.649
2247,734921,1.0,3.0,1.7625
2248,734921,1.0,3.0,1.6135
2249,734921,1.0,3.0,0.431
2250,734921,1.0,3.0,0.5690000000000001
2251,734921,1.0,3.0,0.377
2252,734921,1.0,3.0,0.495
2253,734921,1.0,3.0,0.894
2254,734921,1.0,3.0,0.6035
2255,734921,1.0,3.0,0.6085
2256,734921,1.0,3.0,0.5475
2257,734921,1.0,3.0,0.335
2258,734921,1.0,3.0,1.247
2259,734921,1.0,3.0,0.47500000000000003
2260,734921,1.0,3.0,0.47900000000000004
2261,734921,1.0,3.0,0.4325
2262,734921,1.0,3.0,0.6975
2263,734921,1.0,3.0,0.599
2264,734921,1.0,3.0,0.879
2265,734921,1.0,3.0,0.1985
2266,734921,1.0,3.0,0.921
2267,734921,1.0,3.0,0.8195
2268,734921,1.0,3.0,0.41500000000000004
2269,734921,1.0,3.0,0.47200000000000003
2270,734921,1.0,3.0,0.618
2271,734921,1.0,3.0,0.7475
2272,734921,1.0,3.0,0.976
2273,734921,1.0,3.0,0.997
2274,734921,1.0,3.0,1.79
2275,734921,1.0,3.0,0.8175
2276,734921,1.0,3.0,0.497
2277,734921,1.0,3.0,0.81
2278,734921,1.0,3.0,1.1155
2279,734921,1.0,3.0,1.428
2280,734921,1.0,3.0,0.28150000000000003
2281,734921,1.0,3.0,0.19
2282,734921,1.0,3.0,0.402
2283,734921,1.0,3.0,0.8965
2284,734921,1.0,3.0,2.6515
2285,734921,1.0,3.0,0.6135
2286,734921,1.0,3.0,0.6005
2287,734921,1.0,3.0,0.398
2288,734921,1.0,3.0,0.9885
2289,734921,1.0,3.0,0.7435
2290,734921,1.0,3.0,0.203
2291,734921,1.0,3.0,0.648
2292,734921,1.0,3.0,0.7825
2293,734921,1.0,3.0,1.7465
2294,734921,1.0,3.0,0.245
2295,734921,1.0,3.0,1.563
2296,734921,1.0,3.0,0.423
2297,734921,1.0,3.0,0.8795000000000001
2298,734921,1.0,3.0,0.604
2299,734921,1.0,3.0,1.716
2300,734921,1.0,3.0,1.0065
2301,734921,1.0,3.0,0.5395
2302,734921,1.0,3.0,0.527
2303,734921,1.0,3.0,0.5115000000000001
2304,734921,1.0,3.0,1.0775000000000001
2305,734921,1.0,3.0,0.7155
2306,734921,1.0,3.0,1.481
2307,734921,1.0,3.0,0.6215
2308,734921,1.0,3.0,0.434
2309,734921,1.0,3.0,1.002
2310,734921,1.0,3.0,1.235
2311,734921,1.0,3.0,0.929
2312,734921,1.0,3.0,0.341
2313,734921,1.0,3.0,0.8190000000000001
2314,734921,1.0,3.0,0.4475
2315,734921,1.0,3.0,1.183
2316,734921,1.0,3.0,0.641
2317,734921,1.0,3.0,0.34450000000000003
2318,734921,1.0,3.0,0.612
2319,734921,1.0,3.0,1.999
2320,734921,1.0,3.0,0.6335000000000001
2321,734921,1.0,3.0,0.5805
2322,734921,1.0,3.0,1.199
2323,734921,1.0,3.0,0.8245
2324,734921,1.0,3.0,1.558
2325,734921,1.0,3.0,0.4
2326,734921,1.0,3.0,1.0905
2327,734921,1.0,3.0,0.4315
2328,734921,1.0,3.0,1.103
2329,734921,1.0,3.0,0.7255
2330,734921,1.0,3.0,0.4885
2331,734921,1.0,3.0,0.4845
2332,734921,1.0,3.0,1.6095
2333,734921,1.0,3.0,0.785
2334,734921,1.0,3.0,1.4675
2335,734921,1.0,3.0,3.221
2336,734921,1.0,3.0,0.855
2337,734921,1.0,3.0,2.137
2338,734921,1.0,3.0,1.4395
2339,734921,1.0,3.0,0.768
2340,734921,1.0,3.0,0.6975
2341,734921,1.0,3.0,0.8155
2342,734921,1.0,3.0,0.8615
2343,734921,1.0,3.0,0.28300000000000003
2344,734921,1.0,3.0,1.171
2345,734921,1.0,3.0,0.5730000000000001
2346,734921,1.0,3.0,0.7335
2347,734921,1.0,3.0,0.6415
2348,734921,1.0,3.0,0.6865
2349,734921,1.0,3.0,0.5385
2350,734921,1.0,3.0,0.979
2351,734921,1.0,3.0,0.7475
2352,734921,1.0,3.0,0.4045
2353,734921,1.0,3.0,0.5245
2354,734921,1.0,3.0,1.59
2355,734921,1.0,3.0,0.886
2356,734921,1.0,3.0,0.8915000000000001
2357,734921,1.0,3.0,0.9385
2358,734921,1.0,3.0,0.805
2359,734921,1.0,3.0,0.2435
2360,734921,1.0,3.0,0.7285
2361,734921,1.0,3.0,0.769
2362,734921,1.0,3.0,0.586
2363,734921,1.0,3.0,0.8395
2364,734921,1.0,3.0,0.6055
2365,734921,1.0,3.0,0.5680000000000001
2366,734921,1.0,3.0,0.543
2367,734921,1.0,3.0,0.47400000000000003
2368,734921,1.0,3.0,0.734
2369,734921,1.0,3.0,0.8425
2370,734921,1.0,3.0,1.6215
2371,734921,1.0,3.0,0.6685
2372,734921,1.0,3.0,0.2535
2373,734921,1.0,3.0,1.4805
2374,734921,1.0,3.0,0.8170000000000001
2375,734921,1.0,3.0,1.393
2376,734921,1.0,3.0,0.687
2377,734921,1.0,3.0,0.4955
2378,734921,1.0,3.0,0.4
2379,734921,1.0,3.0,0.4645
2380,734921,1.0,3.0,1.1965000000000001
2381,734921,1.0,3.0,0.3905
2382,734921,1.0,3.0,0.7475
2383,734921,1.0,3.0,0.6455
2384,734921,1.0,3.0,1.2135
2385,734921,1.0,3.0,0.729
2386,734921,1.0,3.0,0.518
2387,734921,1.0,3.0,0.5925
2388,734921,1.0,3.0,0.987
2389,734921,1.0,3.0,0.3635
2390,734921,1.0,3.0,1.5290000000000001
2391,734921,1.0,3.0,0.161
2392,734921,1.0,3.0,1.6985000000000001
2393,734921,1.0,3.0,0.885
2394,734921,1.0,3.0,1.6115
2395,734921,1.0,3.0,0.6970000000000001
2396,734921,1.0,3.0,0.6980000000000001
2397,734921,1.0,3.0,0.5815
2398,734921,1.0,3.0,0.8535
2399,734921,1.0,3.0,0.263
2400,734921,1.0,3.0,0.4195
2401,734921,1.0,3.0,1.1535
2402,734921,1.0,3.0,1.1725
2403,734921,1.0,3.0,0.9430000000000001
2404,734921,1.0,3.0,1.2845
2405,734921,1.0,3.0,1.099
2406,734921,1.0,3.0,0.456
2407,734921,1.0,3.0,0.5145
2408,734921,1.0,3.0,0.8320000000000001
2409,734921,1.0,3.0,0.3635
2410,734921,1.0,3.0,0.7535000000000001
2411,734921,1.0,3.0,0.3135
2412,734921,1.0,3.0,0.4325
2413,734921,1.0,3.0,0.5635
2414,734921,1.0,3.0,0.2225
2415,734921,1.0,3.0,0.47400000000000003
2416,734921,1.0,3.0,0.343
2417,734921,1.0,3.0,1.0815000000000001
2418,734921,1.0,3.0,0.5235
2419,734921,1.0,3.0,0.681
2420,734921,1.0,3.0,0.5105000000000001
2421,734921,1.0,3.0,0.75
2422,734921,1.0,3.0,0.586
2423,734921,1.0,3.0,1.2395
2424,734921,1.0,3.0,0.893
2425,734921,1.0,3.0,0.615
2426,734921,1.0,3.0,1.2785
2427,734921,1.0,3.0,1.168
2428,734921,1.0,3.0,0.602
2429,734921,1.0,3.0,0.468
2430,734921,1.0,3.0,0.7555000000000001
2431,734921,1.0,3.0,0.9480000000000001
2432,734921,1.0,3.0,0.3275
2433,734921,1.0,3.0,0.76
2434,734921,1.0,3.0,0.893
2435,734921,1.0,3.0,0.8045
2436,734921,1.0,3.0,0.704
2437,734921,1.0,3.0,0.3005
2438,734921,1.0,3.0,0.5695
2439,734921,1.0,3.0,0.8925000000000001
2440,734921,1.0,3.0,0.2165
2441,734921,1.0,3.0,1.0625
2442,734921,1.0,3.0,0.8485
2443,734921,1.0,3.0,1.194
2444,734921,1.0,3.0,1.349
2445,734921,1.0,3.0,0.8165
2446,734921,1.0,3.0,1.087
2447,734921,1.0,3.0,0.9440000000000001
2448,734921,1.0,3.0,0.5135
2449,734921,1.0,3.0,1.0495
2450,734921,1.0,3.0,1.8855
2451,734921,1.0,3.0,0.3825
2452,734921,1.0,3.0,1.3215000000000001
2453,734921,1.0,3.0,1.014
2454,734921,1.0,3.0,0.731
2455,734921,1.0,3.0,1.53
2456,734921,1.0,3.0,1.1855
2457,734921,1.0,3.0,1.0045
2458,734921,1.0,3.0,0.5435
2459,734921,1.0,3.0,0.302
2460,734921,1.0,3.0,0.298
2461,734921,1.0,3.0,0.872
2462,734921,1.0,3.0,0.7385
2463,734921,1.0,3.0,0.292
2464,734921,1.0,3.0,0.5795
2465,734921,1.0,3.0,0.7085
2466,734921,1.0,3.0,0.8535
2467,734921,1.0,3.0,0.8210000000000001
2468,734921,1.0,3.0,1.6380000000000001
2469,734921,1.0,3.0,1.2175
2470,734921,1.0,3.0,0.8645
2471,734921,1.0,3.0,1.094
2472,734921,1.0,3.0,1.3475
2473,734921,1.0,3.0,1.9545000000000001
2474,734921,1.0,3.0,0.6505
2475,734921,1.0,3.0,0.8725
2476,734921,1.0,3.0,0.46900000000000003
2477,734921,1.0,3.0,0.652
2478,734921,1.0,3.0,0.3825
2479,734921,1.0,3.0,0.5740000000000001
2480,734921,1.0,3.0,0.5135
2481,734921,1.0,3.0,0.4585
2482,734921,1.0,3.0,1.8860000000000001
2483,734921,1.0,3.0,0.6375000000000001
2484,734921,1.0,3.0,0.546
2485,734921,1.0,3.0,0.773
2486,734921,1.0,3.0,0.7905
2487,734921,1.0,3.0,0.7225
2488,734921,1.0,3.0,0.7175
2489,734921,1.0,3.0,0.774
2490,734921,1.0,3.0,0.523
2491,734921,1.0,3.0,0.9405
2492,734921,1.0,3.0,0.9555
2493,734921,1.0,3.0,0.8415
2494,734921,1.0,3.0,0.311
2495,734921,1.0,3.0,1.1895
2496,734921,1.0,3.0,0.176
2497,734921,1.0,3.0,0.359
2498,734921,1.0,3.0,1.2770000000000001
2499,734921,1.0,3.0,0.8145
2500,734921,1.0,3.0,0.907
2501,734921,1.0,3.0,0.2305
2502,734921,1.0,3.0,0.9915
2503,734921,1.0,3.0,0.9935
2504,734921,1.0,3.0,0.549
2505,734921,1.0,3.0,2.1045000000000003
2506,734921,1.0,3.0,0.453
2507,734921,1.0,3.0,1.3395000000000001
2508,734921,1.0,3.0,0.5925
2509,734921,1.0,3.0,0.318
2510,734921,1.0,3.0,0.5035000000000001
2511,734921,1.0,3.0,1.23
2512,734921,1.0,3.0,0.461
2513,734921,1.0,3.0,0.306
2514,734921,1.0,3.0,0.528
2515,734921,1.0,3.0,0.875
2516,734921,1.0,3.0,1.0375
2517,734921,1.0,3.0,1.0055
2518,734921,1.0,3.0,0.3895
2519,734921,1.0,3.0,0.716
2520,734921,1.0,3.0,1.322
2521,734921,1.0,3.0,0.5955
2522,734921,1.0,3.0,0.683
2523,734921,1.0,3.0,0.493
2524,734921,1.0,3.0,1.3545
2525,734921,1.0,3.0,0.6165
2526,734921,1.0,3.0,0.423
2527,734921,1.0,3.0,0.925
2528,734921,1.0,3.0,0.249
2529,734921,1.0,3.0,1.5225
2530,734921,1.0,3.0,0.604
2531,734921,1.0,3.0,2.3785
2532,734921,1.0,3.0,1.333
2533,734921,1.0,3.0,0.4675
2534,734921,1.0,3.0,0.847
2535,734921,1.0,3.0,1.3825
2536,734921,1.0,3.0,1.5605
2537,734921,1.0,3.0,0.397
2538,734921,1.0,3.0,1.5170000000000001
2539,734921,1.0,3.0,2.698
2540,734921,1.0,3.0,1.2225
2541,734921,1.0,3.0,0.4595
2542,734921,1.0,3.0,1.107
2543,734921,1.0,3.0,1.5455
2544,734921,1.0,3.0,1.0065
2545,734921,1.0,3.0,1.0095
2546,734921,1.0,3.0,0.3305
2547,734921,1.0,3.0,0.392
2548,734921,1.0,3.0,0.9625
2549,734921,1.0,3.0,0.9530000000000001
2550,734921,1.0,3.0,0.8055
2551,734921,1.0,3.0,0.7165
2552,734921,1.0,3.0,0.597
2553,734921,1.0,3.0,0.555
2554,734921,1.0,3.0,1.1675
2555,734921,1.0,3.0,1.104
2556,734921,1.0,3.0,0.861
2557,734921,1.0,3.0,1.9795
2558,734921,1.0,3.0,1.242
2559,734921,1.0,3.0,0.557
2560,734921,1.0,3.0,1.3645
2561,734921,1.0,3.0,0.7375
2562,734921,1.0,3.0,0.289
2563,734921,1.0,3.0,0.7545000000000001
2564,734921,1.0,3.0,0.845
2565,734921,1.0,3.0,0.5495
2566,734921,1.0,3.0,0.356
2567,734921,1.0,3.0,1.8345
2568,734921,1.0,3.0,0.4215
2569,734921,1.0,3.0,1.042
2570,734921,1.0,3.0,0.61
2571,734921,1.0,3.0,0.771
2572,734921,1.0,3.0,0.324
2573,734921,1.0,3.0,0.47650000000000003
2574,734921,1.0,3.0,0.5515
2575,734921,1.0,3.0,1.091
2576,734921,1.0,3.0,0.37
2577,734921,1.0,3.0,2.349
2578,734921,1.0,3.0,0.555
2579,734921,1.0,3.0,0.358
2580,734921,1.0,3.0,0.3685
2581,734921,1.0,3.0,0.617
2582,734921,1.0,3.0,0.363
2583,734921,1.0,3.0,0.8935000000000001
2584,734921,1.0,3.0,1.8780000000000001
2585,734921,1.0,3.0,2.2035
2586,734921,1.0,3.0,0.9635
2587,734921,1.0,3.0,1.669
2588,734921,1.0,3.0,1.5270000000000001
2589,734921,1.0,3.0,0.5465
2590,734921,1.0,3.0,0.658
2591,734921,1.0,3.0,1.217
2592,734921,1.0,3.0,0.725
2593,734921,1.0,3.0,0.54
2594,734921,1.0,3.0,0.5135
2595,734921,1.0,3.0,1.409
2596,734921,1.0,3.0,1.5155
2597,734921,1.0,3.0,0.395
2598,734921,1.0,3.0,0.341
2599,734921,1.0,3.0,0.73
2600,734921,1.0,3.0,0.9435
2601,734921,1.0,3.0,1.1555
2602,734921,1.0,3.0,0.65
2603,734921,1.0,3.0,1.7630000000000001
2604,734921,1.0,3.0,1.5305
2605,734921,1.0,3.0,0.63
2606,734921,1.0,3.0,0.534
2607,734921,1.0,3.0,0.4405
2608,734921,1.0,3.0,1.595
2609,734921,1.0,3.0,1.6005
2610,734921,1.0,3.0,0.3525
2611,734921,1.0,3.0,1.195
2612,734921,1.0,3.0,0.3215
2613,734921,1.0,3.0,0.595
2614,734921,1.0,3.0,1.016
2615,734921,1.0,3.0,0.7755
2616,734921,1.0,3.0,0.856
2617,734921,1.0,3.0,0.4605
2618,734921,1.0,3.0,0.321
2619,734921,1.0,3.0,0.41600000000000004
2620,734921,1.0,3.0,0.7915
2621,734921,1.0,3.0,0.8375
2622,734921,1.0,3.0,0.4
2623,734921,1.0,3.0,0.6605
2624,734921,1.0,3.0,3.365
2625,734921,1.0,3.0,0.861
2626,734921,1.0,3.0,0.8325
2627,734921,1.0,3.0,0.555
2628,734921,1.0,3.0,1.0905
2629,734921,1.0,3.0,1.058
2630,734921,1.0,3.0,0.622
2631,734921,1.0,3.0,0.8075
2632,734921,1.0,3.0,1.159
2633,734921,1.0,3.0,0.6315000000000001
2634,734921,1.0,3.0,1.2395
2635,734921,1.0,3.0,1.776
2636,734921,1.0,3.0,0.588
2637,734921,1.0,3.0,0.804
2638,734921,1.0,3.0,1.1105
2639,734921,1.0,3.0,0.8135
2640,734921,1.0,3.0,0.5615
2641,734921,1.0,3.0,0.723
2642,734921,1.0,3.0,1.0125
2643,734921,1.0,3.0,0.717
2644,734921,1.0,3.0,0.406
2645,734921,1.0,3.0,1.0965
2646,734921,1.0,3.0,0.8290000000000001
2647,734921,1.0,3.0,1.6885000000000001
2648,734921,1.0,3.0,0.667
2649,734921,1.0,3.0,0.86
2650,734921,1.0,3.0,0.6525
2651,734921,1.0,3.0,1.1365
2652,734921,1.0,3.0,0.3565
2653,734921,1.0,3.0,0.528
2654,734921,1.0,3.0,0.41350000000000003
2655,734921,1.0,3.0,0.8225
2656,734921,1.0,3.0,0.8765000000000001
2657,734921,1.0,3.0,1.1995
2658,734921,1.0,3.0,0.6895
2659,734921,1.0,3.0,1.844
2660,734921,1.0,3.0,0.916
2661,734921,1.0,3.0,2.3575
2662,734921,1.0,3.0,0.2895
2663,734921,1.0,3.0,0.3885
2664,734921,1.0,3.0,0.46900000000000003
2665,734921,1.0,3.0,0.678
2666,734921,1.0,3.0,0.763
2667,734921,1.0,3.0,0.722
2668,734921,1.0,3.0,2.5355
2669,734921,1.0,3.0,0.961
2670,734921,1.0,3.0,0.833
2671,734921,1.0,3.0,1.0765
2672,734921,1.0,3.0,0.5265
2673,734921,1.0,3.0,0.6865
2674,734921,1.0,3.0,1.7345
2675,734921,1.0,3.0,0.47750000000000004
2676,734921,1.0,3.0,0.486
2677,734921,1.0,3.0,0.683
2678,734921,1.0,3.0,0.7245
2679,734921,1.0,3.0,1.156
2680,734921,1.0,3.0,0.459
2681,734921,1.0,3.0,0.6405
2682,734921,1.0,3.0,0.3605
2683,734921,1.0,3.0,0.399
2684,734921,1.0,3.0,0.841
2685,734921,1.0,3.0,0.76
2686,734921,1.0,3.0,1.1945000000000001
2687,734921,1.0,3.0,0.927
2688,734921,1.0,3.0,0.8655
2689,734921,1.0,3.0,0.931
2690,734921,1.0,3.0,0.3645
2691,734921,1.0,3.0,0.9430000000000001
2692,734921,1.0,3.0,0.47350000000000003
2693,734921,1.0,3.0,0.3895
2694,734921,1.0,3.0,2.3425000000000002
2695,734921,1.0,3.0,0.1975
2696,734921,1.0,3.0,0.52
2697,734921,1.0,3.0,0.4495
2698,734921,1.0,3.0,0.9355
2699,734921,1.0,3.0,0.5095000000000001
2700,734921,1.0,3.0,0.6235
2701,734921,1.0,3.0,1.2145000000000001
2702,734921,1.0,3.0,0.4505
2703,734921,1.0,3.0,0.8555
2704,734921,1.0,3.0,1.106
2705,734921,1.0,3.0,0.4335
2706,734921,1.0,3.0,0.374
2707,734921,1.0,3.0,0.507
2708,734921,1.0,3.0,0.6795
2709,734921,1.0,3.0,0.6505
2710,734921,1.0,3.0,0.5095000000000001
2711,734921,1.0,3.0,0.904
2712,734921,1.0,3.0,0.925
2713,734921,1.0,3.0,0.441
2714,734921,1.0,3.0,0.6355000000000001
2715,734921,1.0,3.0,0.7020000000000001
2716,734921,1.0,3.0,0.707
2717,734921,1.0,3.0,0.503
2718,734921,1.0,3.0,1.1495
2719,734921,1.0,3.0,1.4175
2720,734921,1.0,3.0,0.307
2721,734921,1.0,3.0,0.748
2722,734921,1.0,3.0,0.5545
2723,734921,1.0,3.0,0.6405
2724,734921,1.0,3.0,0.47450000000000003
2725,734921,1.0,3.0,1.1865
2726,734921,1.0,3.0,0.873
2727,734921,1.0,3.0,0.9575
2728,734921,1.0,3.0,0.268
2729,734921,1.0,3.0,0.88
2730,734921,1.0,3.0,0.3055
2731,734921,1.0,3.0,0.869
2732,734921,1.0,3.0,0.6175
2733,734921,1.0,3.0,0.364
2734,734921,1.0,3.0,0.8305
2735,734921,1.0,3.0,0.5025000000000001
2736,734921,1.0,3.0,0.851
2737,734921,1.0,3.0,0.9105
2738,734921,1.0,3.0,0.879
2739,734921,1.0,3.0,0.561
2740,734921,1.0,3.0,0.465
2741,734921,1.0,3.0,0.3745
2742,734921,1.0,3.0,0.562
2743,734921,1.0,3.0,1.4515
2744,734921,1.0,3.0,0.3305
2745,734921,1.0,3.0,0.544
2746,734921,1.0,3.0,0.4235
2747,734921,1.0,3.0,0.7725
2748,734921,1.0,3.0,0.922
2749,734921,1.0,3.0,0.8005
2750,734921,1.0,3.0,0.5670000000000001
2751,734921,1.0,3.0,0.6915
2752,734921,1.0,3.0,1.35
2753,734921,1.0,3.0,0.6985
2754,734921,1.0,3.0,0.615
2755,734921,1.0,3.0,0.8835000000000001
2756,734921,1.0,3.0,0.869
2757,734921,1.0,3.0,0.6765
2758,734921,1.0,3.0,0.8935000000000001
2759,734921,1.0,3.0,0.937
2760,734921,1.0,3.0,1.4305
2761,734921,1.0,3.0,0.317
2762,734921,1.0,3.0,0.623
2763,734921,1.0,3.0,0.9455
2764,734921,1.0,3.0,0.558
2765,734921,1.0,3.0,0.4025
2766,734921,1.0,3.0,0.459
2767,734921,1.0,3.0,1.008
2768,734921,1.0,3.0,1.5190000000000001
2769,734921,1.0,3.0,0.7030000000000001
2770,734921,1.0,3.0,0.4195
2771,734921,1.0,3.0,0.877
2772,734921,1.0,3.0,0.538
2773,734921,1.0,3.0,1.7415
2774,734921,1.0,3.0,1.31
2775,734921,1.0,3.0,0.8285
2776,734921,1.0,3.0,0.3415
2777,734921,1.0,3.0,1.354
2778,734921,1.0,3.0,0.427
2779,734921,1.0,3.0,1.803
2780,734921,1.0,3.0,1.371
2781,734921,1.0,3.0,0.3075
2782,734921,1.0,3.0,1.2945
2783,734921,1.0,3.0,0.8655
2784,734921,1.0,3.0,0.7775
2785,734921,1.0,3.0,0.6325000000000001
2786,734921,1.0,3.0,0.496
2787,734921,1.0,3.0,1.352
2788,734921,1.0,3.0,0.637
2789,734921,1.0,3.0,1.044
2790,734921,1.0,3.0,1.324
2791,734921,1.0,3.0,0.7165
2792,734921,1.0,3.0,0.745
2793,734921,1.0,3.0,0.7205
2794,734921,1.0,3.0,1.0030000000000001
2795,734921,1.0,3.0,0.772
2796,734921,1.0,3.0,0.4965
2797,734921,1.0,3.0,0.444
2798,734921,1.0,3.0,0.965
2799,734921,1.0,3.0,1.1360000000000001
2800,734921,1.0,3.0,1.447
2801,734921,1.0,3.0,1.217
2802,734921,1.0,3.0,0.672
2803,734921,1.0,3.0,0.304
2804,734921,1.0,3.0,0.605
2805,734921,1.0,3.0,0.41150000000000003
2806,734921,1.0,3.0,1.1885000000000001
2807,734921,1.0,3.0,0.905
2808,734921,1.0,3.0,0.9845
2809,734921,1.0,3.0,0.6875
2810,734921,1.0,3.0,0.5045000000000001
2811,734921,1.0,3.0,1.686
2812,734921,1.0,3.0,0.326
2813,734921,1.0,3.0,1.554
2814,734921,1.0,3.0,0.5335
2815,734921,1.0,3.0,1.0355
2816,734921,1.0,3.0,0.75
2817,734921,1.0,3.0,0.3195
2818,734921,1.0,3.0,0.5775
2819,734921,1.0,3.0,1.1755
2820,734921,1.0,3.0,0.507
2821,734921,1.0,3.0,0.8885000000000001
2822,734921,1.0,3.0,0.4955
2823,734921,1.0,3.0,1.041
2824,734921,1.0,3.0,0.6195
2825,734921,1.0,3.0,0.6915
2826,734921,1.0,3.0,0.41450000000000004
2827,734921,1.0,3.0,0.6105
2828,734921,1.0,3.0,2.023
2829,734921,1.0,3.0,0.487
2830,734921,1.0,3.0,0.41200000000000003
2831,734921,1.0,3.0,1.0090000000000001
2832,734921,1.0,3.0,0.605
2833,734921,1.0,3.0,0.915
2834,734921,1.0,3.0,1.3125
2835,734921,1.0,3.0,0.526
2836,734921,1.0,3.0,2.0115
2837,734921,1.0,3.0,0.28750000000000003
2838,734921,1.0,3.0,0.5625
2839,734921,1.0,3.0,3.3415
2840,734921,1.0,3.0,0.6815
2841,734921,1.0,3.0,0.453
2842,734921,1.0,3.0,0.5955
2843,734921,1.0,3.0,0.7665000000000001
2844,734921,1.0,3.0,0.5690000000000001
2845,734921,1.0,3.0,0.3165
2846,734921,1.0,3.0,0.20550000000000002
2847,734921,1.0,3.0,0.8905000000000001
2848,734921,1.0,3.0,0.5035000000000001
2849,734921,1.0,3.0,1.0005
2850,734921,1.0,3.0,1.582
2851,734921,1.0,3.0,1.0875000000000001
2852,734921,1.0,3.0,0.862
2853,734921,1.0,3.0,0.3565
2854,734921,1.0,3.0,0.6265000000000001
2855,734921,1.0,3.0,1.2690000000000001
2856,734921,1.0,3.0,0.375
2857,734921,1.0,3.0,0.581
2858,734921,1.0,3.0,0.2525
2859,734921,1.0,3.0,1.8315000000000001
2860,734921,1.0,3.0,0.47350000000000003
2861,734921,1.0,3.0,0.47200000000000003
2862,734921,1.0,3.0,1.2445
2863,734921,1.0,3.0,0.5145
2864,734921,1.0,3.0,0.9025
2865,734921,1.0,3.0,0.4555
2866,734921,1.0,3.0,0.3625
2867,734921,1.0,3.0,0.462
2868,734921,1.0,3.0,0.2215
2869,734921,1.0,3.0,0.8905000000000001
2870,734921,1.0,3.0,1.5310000000000001
2871,734921,1.0,3.0,0.4
2872,734921,1.0,3.0,0.5015000000000001
2873,734921,1.0,3.0,0.3115
2874,734921,1.0,3.0,0.3095
2875,734921,1.0,3.0,1.9625000000000001
2876,734921,1.0,3.0,1.2215
2877,734921,1.0,3.0,1.576
2878,734921,1.0,3.0,1.738
2879,734921,1.0,3.0,0.9535
2880,734921,1.0,3.0,0.253
2881,734921,1.0,3.0,0.5335
2882,734921,1.0,3.0,0.7555000000000001
2883,734921,1.0,3.0,0.636
2884,734921,1.0,3.0,0.9540000000000001
2885,734921,1.0,3.0,0.28200000000000003
2886,734921,1.0,3.0,0.785
2887,734921,1.0,3.0,0.4475
2888,734921,1.0,3.0,0.332
2889,734921,1.0,3.0,1.3575
2890,734921,1.0,3.0,1.025
2891,734921,1.0,3.0,1.0625
2892,734921,1.0,3.0,0.643
2893,734921,1.0,3.0,0.1795
2894,734921,1.0,3.0,1.3735
2895,734921,1.0,3.0,1.492
2896,734921,1.0,3.0,0.6865
2897,734921,1.0,3.0,0.8045
2898,734921,1.0,3.0,0.802
2899,734921,1.0,3.0,0.3085
2900,734921,1.0,3.0,0.3605
2901,734921,1.0,3.0,0.3315
2902,734921,1.0,3.0,0.9025
2903,734921,1.0,3.0,1.0955
2904,734921,1.0,3.0,0.934
2905,734921,1.0,3.0,0.679
2906,734921,1.0,3.0,1.6320000000000001
2907,734921,1.0,3.0,0.3695
2908,734921,1.0,3.0,2.301
2909,734921,1.0,3.0,0.92
2910,734921,1.0,3.0,0.8165
2911,734921,1.0,3.0,0.87
2912,734921,1.0,3.0,0.877
2913,734921,1.0,3.0,0.6485
2914,734921,1.0,3.0,0.6815
2915,734921,1.0,3.0,0.7955
2916,734921,1.0,3.0,1.2005000000000001
2917,734921,1.0,3.0,1.931
2918,734921,1.0,3.0,0.674
2919,734921,1.0,3.0,0.4565
2920,734921,1.0,3.0,0.419
2921,734921,1.0,3.0,0.5670000000000001
2922,734921,1.0,3.0,1.5995000000000001
2923,734921,1.0,3.0,0.4305
2924,734921,1.0,3.0,0.6045
2925,734921,1.0,3.0,0.4315
2926,734921,1.0,3.0,1.243
2927,734921,1.0,3.0,0.5055000000000001
2928,734921,1.0,3.0,0.3925
2929,734921,1.0,3.0,0.849
2930,734921,1.0,3.0,0.5700000000000001
2931,734921,1.0,3.0,0.4845
2932,734921,1.0,3.0,0.789
2933,734921,1.0,3.0,1.2655
2934,734921,1.0,3.0,0.723
2935,734921,1.0,3.0,1.29
2936,734921,1.0,3.0,0.779
2937,734921,1.0,3.0,1.1555
2938,734921,1.0,3.0,0.641
2939,734921,1.0,3.0,0.4855
2940,734921,1.0,3.0,0.9845
2941,734921,1.0,3.0,0.4035
2942,734921,1.0,3.0,0.1925
2943,734921,1.0,3.0,0.279
2944,734921,1.0,3.0,0.8130000000000001
2945,734921,1.0,3.0,1.093
2946,734921,1.0,3.0,1.133
2947,734921,1.0,3.0,0.803
2948,734921,1.0,3.0,0.1995
2949,734921,1.0,3.0,0.6295000000000001
2950,734921,1.0,3.0,0.555
2951,734921,1.0,3.0,0.273
2952,734921,1.0,3.0,1.264
2953,734921,1.0,3.0,0.9065
2954,734921,1.0,3.0,0.8045
2955,734921,1.0,3.0,1.174
2956,734921,1.0,3.0,0.8795000000000001
2957,734921,1.0,3.0,0.735
2958,734921,1.0,3.0,0.212
2959,734921,1.0,3.0,1.3965
2960,734921,1.0,3.0,0.9495
2961,734921,1.0,3.0,0.513
2962,734921,1.0,3.0,0.5225
2963,734921,1.0,3.0,0.33
2964,734921,1.0,3.0,0.8150000000000001
2965,734921,1.0,3.0,0.462
2966,734921,1.0,3.0,1.055
2967,734921,1.0,3.0,1.1955
2968,734921,1.0,3.0,0.899
2969,734921,1.0,3.0,0.451
2970,734921,1.0,3.0,0.4645
2971,734921,1.0,3.0,0.535
